bootstrap_id,mae,rmse,r2,mape_pct
280,4.011296282149222,5.467604484627444,0.18841098581132998,14.166348700438997
281,3.2858796296296284,4.246393368097197,0.1686345362767696,12.625976230323563
282,3.414698723934016,4.6277364369532865,0.1958934689953783,13.342908702191409
283,2.2728837535013997,3.2915892400094253,0.12174805118593546,9.482497549241884
284,2.801143999518999,3.9484060115281396,0.28464509995460985,10.4507707106924
285,3.131236967009026,4.138727159711727,-0.041017625410390446,12.641876620087073
286,2.675714586339583,3.1324327021758527,0.24016427944052876,11.429489483746169
287,3.523278527572645,4.447501867841013,0.1816035994522769,13.77116455699801
288,3.913341503267973,5.075718472778985,-0.011030764342457422,15.599472132583129
289,2.6380138994991946,3.145201279860181,0.015285585033648408,11.15404465857894
290,3.1837309332824018,4.557323877893061,0.16370489140045053,12.397467348983888
291,3.032666705571117,3.7604157295394742,0.27000938746184555,11.72980920858991
292,2.9455492247404016,3.7356340213791097,0.037531439521035215,12.194201600510663
293,3.4626791408482567,4.4729002048135085,-0.1374564843361612,14.114737090813481
294,2.7723332307670536,3.8864782428462683,0.3308917695919784,11.39771495542446
295,2.733353807684688,3.893446535764651,0.1382907960539156,10.91586380877868
296,3.9673647433720975,5.084112907865674,-0.022465230402233693,14.985824866806047
297,2.694696870667459,3.512354695489151,0.1274915481183886,11.356123674857919
298,3.168307670542962,3.8331503788534182,0.4351836807694486,11.959404931293266
299,2.8449453887615648,3.941258763161759,0.011028812151871903,11.96538877172178
300,4.253055152363976,5.485969587114454,-0.15737913610182686,15.37236052306247
301,3.6869864188099473,5.005223166399056,-0.013452244574090333,14.03505186057108
302,3.1275087393543255,4.187700673209416,0.25471183084339655,12.818345658219652
303,3.617735446198682,4.7337780417042525,-0.27809377627927145,13.666714435470432
304,2.766250392581274,3.5707590572317067,0.0872889836527696,11.45792232605382
305,3.0608906112950223,4.015478871197107,0.06056017473034958,12.134167465102914
306,2.684298446651387,3.1179043173159102,0.46427733252040837,11.686423664802758
307,3.13815832696715,4.1597493425708825,-0.00129463230364113,12.615132204025445
308,3.085667635741164,4.232195954375033,0.1969876330719399,13.677438960133227
309,2.8895196856520378,3.513498376381422,0.2355667724445507,13.433222734015319
310,3.3047030494015783,4.517189439912286,0.08590658771247184,12.634703303464553
311,3.5877537843420186,5.024212529482043,0.050729520433850706,14.11601571800049
312,3.2306827978666206,3.933491670833694,0.27177051530707785,13.00927691800083
313,3.079589476699768,3.8511136483759802,0.039457435116243667,12.895876994081537
314,3.250645315196785,4.419422973888713,0.22144199544867338,12.58876936123384
315,3.30590548694225,4.528479539380052,0.06347573416810215,12.384313940664315
316,3.2177693496590547,4.446734763586795,-0.10313731319391684,12.562231144986574
317,2.4264193121693114,3.3846806822601243,-0.18200724731522477,10.020215533073545
318,2.7694489326033422,3.939402274644559,0.17635383291011508,11.429873177968407
319,2.2856980873157333,2.7531001580961765,0.09754125909273614,10.454635888493852
320,3.8026738533797326,5.298007947635424,0.05090573375252805,14.492069530615371
321,3.184049146931497,4.232710581880521,0.17765694922860353,12.512627170176426
322,3.0621472427354752,3.8954399165114166,-0.06152294568725836,13.997041309300451
323,3.783176767676766,5.072584654799837,0.08824273441000308,14.798141973554074
324,3.6191424574880457,4.939381767545593,0.2577440051617371,13.69511348148777
325,2.622607620320856,3.1897258992704893,0.27001302648812464,11.926945127611532
326,3.814910636476812,5.49712664664259,0.09127046687579465,14.17039690423195
327,2.9519379933791687,3.3671238371795527,0.14344314013805748,12.21698338095371
328,3.9733798206151127,5.122343805333241,0.11849814277074544,15.221536007893782
329,3.244329828396004,4.297346378093036,-0.02437940943692829,13.518034961322268
330,3.814279019183429,4.6552778455953545,0.17069802828419645,14.254793642622579
331,3.676297385620915,4.716189656759438,0.03961953163356491,13.881254029131545
332,2.587331154684096,3.2041436271730914,-0.027364617329323604,11.781820131976724
333,2.8590632055852625,4.040808476049271,-0.08722550025741893,11.288978554792873
334,3.768916221033866,4.265526731185266,-0.19880845530870328,15.897341135507578
335,3.725482167614521,4.588981449776216,0.2760173721092314,14.654206660937383
336,3.968376722406134,4.925275356081534,0.12257077730891619,15.60045452285429
337,3.222777806071925,3.9960470000185975,-0.058394628752332034,14.097145314773062
338,3.1820355622046788,3.8747908179891986,-0.060308417676611326,13.177111713260542
339,2.6235953512718204,3.4802168221536736,-0.06652703788519454,11.173728808064476
